id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalAmount,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,refCode,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Location.organizationLevels,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_Organization.organizationLevels,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_UsageYear.organizationLevels,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,sourceObjects_Plan.organizationLevels,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.behavior,sourceObjects_Emergency.organizationTypes,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Emergency.organizationLevels,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_GlobalCluster.organizationLevels,sourceObjects_Cluster.id,sourceObjects_Cluster.name,sourceObjects_Cluster.behavior,sourceObjects_Cluster.organizationTypes,sourceObjects_Cluster.organizationSubTypes,sourceObjects_Cluster.organizationLevels,sourceObjects_Cluster.code,sourceObjects_Emergency.code,sourceObjects_GlobalCluster.code,sourceObjects_Location.code,sourceObjects_Organization.code,sourceObjects_Plan.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.behavior,sourceObjects_Project.organizationTypes,sourceObjects_Project.organizationSubTypes,sourceObjects_Project.organizationLevels,sourceObjects_Project.code,sourceObjects_UsageYear.code,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_GlobalCluster.organizationLevels,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_Organization.organizationLevels,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_UsageYear.organizationLevels,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Location.organizationLevels,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.organizationSubTypes,destinationObjects_Cluster.organizationLevels,destinationObjects_Cluster.code,destinationObjects_GlobalCluster.code,destinationObjects_Location.code,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.organizationSubTypes,destinationObjects_Plan.organizationLevels,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.organizationSubTypes,destinationObjects_Project.organizationLevels,destinationObjects_Project.code,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Emergency.organizationLevels,destinationObjects_Emergency.code,reportDetails_sourceType,reportDetails_organization,reportDetails_reportChannel,reportDetails_date,amountUSD_defl,amountUSD_defl_millions,deflator,destination_org_country,destination_org_iso3,FTS_source_orgtype,multiyear,source_org_country,source_org_iso3,year
156841,8020000,,"",financial,2017-08-09T15:51:19.294Z,2017-03-17T00:00:00Z,2017-03-17T00:00:00Z,"Food assistance to Refugees and vulnerable populations in Jordan, Lebanon, Iraq, Turkey and Egypt affected in Syria (Regional PRRO)  (USAID/FFP)","",,2017-04-12T00:00:00Z,Standard,USAID/FFP,TRUE,,"",Traditional aid,,paid,2018-04-26T08:31:55.172Z,3,incoming,single,10029634/USA-C-01205-04,237,United States,single,"","","",2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,26479,Multi-sector,single,"","","",3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",66; 106; 114; 124; 229,Lebanon,shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,3479,Multi-sector,single,"","","","","","","",552,Syria regional refugee and resilience plan (3RP) 2017,single,,,,,,"","",,,,"",,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","","",Primary; Primary; Primary,"World Food Programme; United States of America, Government of; United States of America, Government of",Email; Email; Email,2017-08-07T00:00:00.000Z; 2017-10-13T00:00:00.000Z; 2018-03-20T00:00:00.000Z,9465688.00952938,9.46568800952938,0.847270688821144,Lebanon,LBN,Governments,FALSE,United States,USA,2017
156841,8020000,,"",financial,2017-08-09T15:51:19.294Z,2017-03-17T00:00:00Z,2017-03-17T00:00:00Z,"Food assistance to Refugees and vulnerable populations in Jordan, Lebanon, Iraq, Turkey and Egypt affected in Syria (Regional PRRO)  (USAID/FFP)","",,2017-04-12T00:00:00Z,Standard,USAID/FFP,TRUE,,"",Traditional aid,,paid,2018-04-26T08:31:55.172Z,3,incoming,single,10029634/USA-C-01205-04,237,United States,single,"","","",2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,26479,Multi-sector,single,"","","",3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",66; 106; 114; 124; 229,Türkiye,shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,3479,Multi-sector,single,"","","","","","","",552,Syria regional refugee and resilience plan (3RP) 2017,single,,,,,,"","",,,,"",,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","","",Primary; Primary; Primary,"World Food Programme; United States of America, Government of; United States of America, Government of",Email; Email; Email,2017-08-07T00:00:00.000Z; 2017-10-13T00:00:00.000Z; 2018-03-20T00:00:00.000Z,9465688.00952938,9.46568800952938,0.847270688821144,Türkiye,TUR,Governments,FALSE,United States,USA,2017
156842,772710,,"",financial,2018-02-15T13:52:18.128Z,2017-03-16T00:00:00Z,2017-03-16T00:00:00Z,"In response to 2017 appeal: SGBV, Reproductive health (D004497)","",1.2941,2017-04-07T00:00:00Z,Standard,"",TRUE,1e+06,CAD,Traditional aid,,paid,2018-02-15T13:52:18.128Z,2,incoming,single,"",40,Canada,single,"","","",2928,"Canada, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,7,Health,single,"","","",4293,United Nations Population Fund,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",248,Yemen,single,"","","",3432,Health,single,"","","",,,,,542,Yemen Humanitarian Response Plan 2017,single,,,,,50056,Providing Life Saving Integrated Sexual Reproductive Maternal Newborn and Adolescent  Health Services,single,,,,YEM-17/H/105140/1171,,"","","","","","","",Primary,United Nations Population Fund,Email,2018-02-07T00:00:00.000Z,931775.959916141,0.931775959916141,0.82928733219254,Yemen,YEM,Governments,FALSE,Canada,CAN,2017
156843,1486989,,"",financial,2018-02-16T10:35:12.639Z,2017-03-16T00:00:00Z,2017-03-16T00:00:00Z,"In response to 2017 appeal: SGBV, Reproductive health (D004497)","",1.345,2017-04-07T00:00:00Z,Standard,"",TRUE,2e+06,CAD,Traditional aid,,paid,2018-02-16T10:35:12.639Z,2,incoming,single,"",40,Canada,single,"","","",2928,"Canada, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,"","","","","","",4293,United Nations Population Fund,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",163,Nigeria,single,"","","","","","","","","","","","","",536,Nigeria 2017,single,,,,,,"","",,,,"",,"","","","","","","",Primary,United Nations Population Fund,Email,2018-02-07T00:00:00.000Z,1793092.6257713,1.7930926257713,0.82928733219254,Nigeria,NGA,Governments,FALSE,Canada,CAN,2017
156844,111524,,"",financial,2019-03-04T15:04:04.972Z,2017-03-16T00:00:00Z,2017-03-16T00:00:00Z,"In response to 2017 appeal: SGBV, Reproductive health (D004497)",earmarked,1.345,2017-04-07T00:00:00Z,Standard,"",TRUE,150000,CAD,Traditional aid,,paid,2019-03-04T15:04:05.627Z,2,incoming,single,CAA55 / D004497,40,Canada,single,"","","",2928,"Canada, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,7; 13,Health; Protection - Gender-Based Violence,shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,4293,United Nations Population Fund,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",19,Bangladesh,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","","",Primary,United Nations Population Fund,Email,2019-03-01T00:00:00.000Z,134481.735908281,0.134481735908281,0.82928733219254,Bangladesh,BGD,Governments,FALSE,Canada,CAN,2017
151493,0,2017,154808|154757|154803|154599|154861|154600|155265|155299|156696|156693|154758|154762|156694|154804,financial,2017-02-27T11:25:51.494Z,2016-12-19T00:00:00Z,2016-12-19T00:00:00Z,(Nigeria): CERF Underfunded Emergencies Window to Nigeria,unearmarked,,2016-12-23T00:00:00Z,Parked,Underfunded,FALSE,,USD,Traditional aid,,commitment,2017-11-09T14:04:56.647Z,2,internal,single,"","","","","","","",4762,Central Emergency Response Fund,single,Pooled Funds,Global UN Pooled Funds,Pooled Funds,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,"","","","","","","","","","","","",38,2017,single,"","","",163,Nigeria,single,"","","","","","","","","","","","","",536,Nigeria 2017,single,,,,,,"","",,,,"",,"","","","","","","",Primary,Central Emergency Response Fund,Email,2017-02-06T00:00:00.000Z,0,0,0.912769067183713,Nigeria,NGA,Pooled Funds,FALSE,,,2017
156845,604580,,162425,financial,2017-08-03T08:31:29.094Z,2017-03-30T00:00:00Z,2017-03-16T00:00:00Z,"Africa - Regional: SGBV, Reproductive health (D004498)","",1.345,2017-04-07T00:00:00Z,Parked,"",TRUE,813161,CAD,Traditional aid,,paid,2017-08-04T07:46:06.174Z,2,incoming,single,D004498,40,Canada,single,"","","",2928,"Canada, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,"","","","","","",4293,United Nations Population Fund,single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","","",,"","","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","","",Primary,United Nations Population Fund,Email,2017-07-26T00:00:00.000Z,729035.614714577,0.729035614714577,0.82928733219254,,,Governments,FALSE,Canada,CAN,2017
156846,4460967,,"",financial,2017-04-12T15:00:24.995Z,2017-03-16T00:00:00Z,2017-03-16T00:00:00Z,"In response to 2017 ICRC appeal for Afghanistan: Protection, food assistance, NFI, livelihoods, WASH, health (D004492)","",1.345,2017-04-07T00:00:00Z,Standard,"",TRUE,6e+06,CAD,Traditional aid,,commitment,2017-08-07T13:36:27.394Z,1,incoming,single,D004492,40,Canada,single,"","","",2928,"Canada, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,"","","","","","",2967,International Committee of the Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,38,2017,single,"","","",1,Afghanistan,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","","",Primary,"Canada, Government of",Email,2017-04-07T00:00:00.000Z,5379277.87731391,5.37927787731391,0.82928733219254,Afghanistan,AFG,Governments,FALSE,Canada,CAN,2017
156847,371747,,"",financial,2017-04-12T15:02:41.018Z,2017-03-16T00:00:00Z,2017-03-16T00:00:00Z,"In response to 2017 ICRC appeal for Burundi: Protection, food assistance, NFI, livelihoods, WASH, health (D004492)","",1.345,2017-04-07T00:00:00Z,Standard,"",TRUE,5e+05,CAD,Traditional aid,,commitment,2017-08-07T13:26:48.604Z,1,incoming,single,D004492,40,Canada,single,"","","",2928,"Canada, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,"","","","","","",2967,International Committee of the Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,38,2017,single,"","","",37,Burundi,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","","",Primary,"Canada, Government of",Email,2017-04-07T00:00:00.000Z,448272.854979159,0.448272854979159,0.82928733219254,Burundi,BDI,Governments,FALSE,Canada,CAN,2017
156848,743494,,"",financial,2017-04-12T15:04:13.478Z,2017-03-16T00:00:00Z,2017-03-16T00:00:00Z,"In response to 2017 ICRC appeal for Cameroon: Protection, food assistance, NFI, livelihoods, WASH, health (D004492)","",1.345,2017-04-07T00:00:00Z,Standard,"",TRUE,1e+06,CAD,Traditional aid,,commitment,2017-08-07T13:27:18.312Z,1,incoming,single,D004492,40,Canada,single,"","","",2928,"Canada, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,"","","","","","",2967,International Committee of the Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,38,2017,single,"","","",39,Cameroon,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","","",Primary,"Canada, Government of",Email,2017-04-07T00:00:00.000Z,896545.709958318,0.896545709958318,0.82928733219254,Cameroon,CMR,Governments,FALSE,Canada,CAN,2017
156849,2230483,,"",financial,2017-04-12T15:05:41.018Z,2017-03-16T00:00:00Z,2017-03-16T00:00:00Z,"In response to 2017 ICRC appeal for CAR: Protection, food assistance, NFI, livelihoods, WASH, health (D004492)","",1.345,2017-04-07T00:00:00Z,Standard,"",TRUE,3e+06,CAD,Traditional aid,,commitment,2017-08-07T13:27:39.644Z,1,incoming,single,D004492,40,Canada,single,"","","",2928,"Canada, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,"","","","","","",2967,International Committee of the Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,38,2017,single,"","","",43,Central African Republic,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","","",Primary,"Canada, Government of",Email,2017-04-07T00:00:00.000Z,2689638.33572962,2.68963833572962,0.82928733219254,Central African Republic,CAF,Governments,FALSE,Canada,CAN,2017
156850,297398,,"",financial,2017-04-12T15:06:35.290Z,2017-03-16T00:00:00Z,2017-03-16T00:00:00Z,"In response to 2017 ICRC appeal for Chad: Protection, food assistance, NFI, livelihoods, WASH, health (D004492)","",1.345,2017-04-07T00:00:00Z,Standard,"",TRUE,4e+05,CAD,Traditional aid,,commitment,2017-08-07T13:28:07.889Z,1,incoming,single,D004492,40,Canada,single,"","","",2928,"Canada, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,"","","","","","",2967,International Committee of the Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,38,2017,single,"","","",44,Chad,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","","",Primary,"Canada, Government of",Email,2017-04-07T00:00:00.000Z,358618.766325194,0.358618766325194,0.82928733219254,Chad,TCD,Governments,FALSE,Canada,CAN,2017
166734,374643,,"",financial,2017-11-27T15:27:11.704Z,2017-08-23T00:00:00Z,2017-08-23T00:00:00Z,Tonj North Emergency WASH Project,softly earmarked,,2017-11-27T00:00:00Z,Standard,"",FALSE,,"",Traditional aid,,commitment,2017-11-27T15:27:11.704Z,1,internal,single,SSD-17/HSS10/SA2/WASH/INGO/6519,211,South Sudan,single,"","","",7656,South Sudan Humanitarian Fund,single,Pooled Funds,Country-based UN Pooled Funds,Pooled Funds,38,2017,single,"","","",538,Republic of South Sudan 2017,single,,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,11,Water Sanitation Hygiene,single,"","","",8619,World Vision South Sudan,single,NGOs,Internationally Affiliated Organizations,International Actors,38,2017,single,"","","",211,South Sudan,single,"","","",3400,"Water, Sanitation and Hygiene (WASH)",single,"","","",,,,,538,Republic of South Sudan 2017,single,,,,,49033,Emergency WASH for Conflict  Affected and Accutely vulnerable Communities in Upper Nile Region.,single,,,,SSD-17/WS/103038/15794,,"","","","","","","",Primary,South Sudan Humanitarian Fund,GMS,2017-06-12T00:00:00.000Z,1811123.81118566,1.81112381118566,0.206856647616343,South Sudan,SSD,Pooled Funds,FALSE,South Sudan,SSD,2017
156851,892193,,"",financial,2017-04-12T15:07:23.869Z,2017-03-16T00:00:00Z,2017-03-16T00:00:00Z,"In response to 2017 ICRC appeal for Colombia: Protection, food assistance, NFI, livelihoods, WASH, health (D004492)","",1.345,2017-04-07T00:00:00Z,Standard,"",TRUE,1200000,CAD,Traditional aid,,commitment,2017-08-07T13:28:34.633Z,1,incoming,single,D004492,40,Canada,single,"","","",2928,"Canada, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,"","","","","","",2967,International Committee of the Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,38,2017,single,"","","",49,Colombia,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","","",Primary,"Canada, Government of",Email,2017-04-07T00:00:00.000Z,1075855.09312091,1.07585509312091,0.82928733219254,Colombia,COL,Governments,FALSE,Canada,CAN,2017
156852,2973978,,"",financial,2017-04-12T15:08:15.098Z,2017-03-16T00:00:00Z,2017-03-16T00:00:00Z,"In response to 2017 ICRC appeal for DRC: Protection, food assistance, NFI, livelihoods, WASH, health (D004492)","",1.345,2017-04-07T00:00:00Z,Standard,"",TRUE,4e+06,CAD,Traditional aid,,commitment,2017-08-07T13:29:11.240Z,1,incoming,single,D004492,40,Canada,single,"","","",2928,"Canada, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,"","","","","","",2967,International Committee of the Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,38,2017,single,"","","",52,Democratic Republic of the Congo,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","","",Primary,"Canada, Government of",Email,2017-04-07T00:00:00.000Z,3586185.25154261,3.58618525154261,0.82928733219254,Democratic Republic of the Congo,,Governments,FALSE,Canada,CAN,2017
156853,743494,,"",financial,2017-04-12T15:09:06.672Z,2017-03-16T00:00:00Z,2017-03-16T00:00:00Z,"In response to 2017 ICRC appeal for Libya: Protection, food assistance, NFI, livelihoods, WASH, health (D004492)","",1.345,2017-04-07T00:00:00Z,Standard,"",TRUE,1e+06,CAD,Traditional aid,,commitment,2017-08-07T13:29:36.091Z,1,incoming,single,D004492,40,Canada,single,"","","",2928,"Canada, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,"","","","","","",2967,International Committee of the Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,38,2017,single,"","","",127,Libya,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","","",Primary,"Canada, Government of",Email,2017-04-07T00:00:00.000Z,896545.709958318,0.896545709958318,0.82928733219254,Libya,LBY,Governments,FALSE,Canada,CAN,2017
156854,1486989,,"",financial,2017-04-12T15:10:02.491Z,2017-03-16T00:00:00Z,2017-03-16T00:00:00Z,"In response to 2017 ICRC appeal for Mali: Protection, food assistance, NFI, livelihoods, WASH, health (D004492)","",1.345,2017-04-07T00:00:00Z,Standard,"",TRUE,2e+06,CAD,Traditional aid,,commitment,2017-08-07T13:30:05.979Z,1,incoming,single,D004492,40,Canada,single,"","","",2928,"Canada, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,"","","","","","",2967,International Committee of the Red Cross,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,38,2017,single,"","","",137,Mali,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","","",Primary,"Canada, Government of",Email,2017-04-07T00:00:00.000Z,1793092.6257713,1.7930926257713,0.82928733219254,Mali,MLI,Governments,FALSE,Canada,CAN,2017
138338,97087,2017,"",financial,2016-02-25T14:31:00Z,2015-12-01T00:00:00Z,2015-12-01T00:00:00Z,(Morocco) Migration Initiative and Fund Morocco D3 (7F-09455),"",1.03,2016-02-25T14:31:00Z,Standard,"",TRUE,1e+05,CHF,Traditional aid,,commitment,2016-02-25T14:31:00Z,1,incoming,single,7F-09455,217,Switzerland,single,"","","",2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,26480,Coordination and support services,single,"","","","","","","","","",38,2017,single,"","","",151,Morocco,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","","",Primary,"Switzerland, Government of",Other,2016-02-25T14:31:00.000Z,104480.422139543,0.104480422139543,0.929236291468385,Morocco,MAR,Governments,FALSE,Switzerland,CHE,2017
151494,0,2025,154929|154935|154936|154760|154931|155050|155049|154932|154934|155296|154860|154806|154763|154703|154930|155015,financial,2016-12-23T13:06:00Z,2016-12-19T00:00:00Z,2016-12-19T00:00:00Z,(Niger): CERF Underfunded Emergencies Window to Niger,unearmarked,,2016-12-23T00:00:00Z,Parked,Underfunded,FALSE,,USD,Traditional aid,,commitment,2017-09-07T14:43:14.405Z,1,internal,single,"","","","","","","",4762,Central Emergency Response Fund,single,Pooled Funds,Global UN Pooled Funds,Pooled Funds,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,,,,,,"","",,,,"",,"","","","","","",8417,UN Agencies (Confidential),single,Multilateral Organizations,UN Agencies,International Actors,38,2017,single,"","","",162,Niger,single,"","","","","","","","","","","","","",530,Niger 2017,single,,,,,,"","",,,,"",,"","","","","","","",Primary,Central Emergency Response Fund,Other,2016-12-23T00:00:00.000Z,0,0,0.912769067183713,Niger,NER,Pooled Funds,FALSE,,,2017
