id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalAmount,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,refCode,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Location.organizationLevels,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_Organization.organizationLevels,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_UsageYear.organizationLevels,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,sourceObjects_Plan.organizationLevels,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.behavior,sourceObjects_Emergency.organizationTypes,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Emergency.organizationLevels,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_GlobalCluster.organizationLevels,sourceObjects_Cluster.id,sourceObjects_Cluster.name,sourceObjects_Cluster.behavior,sourceObjects_Cluster.organizationTypes,sourceObjects_Cluster.organizationSubTypes,sourceObjects_Cluster.organizationLevels,sourceObjects_Cluster.code,sourceObjects_Emergency.code,sourceObjects_GlobalCluster.code,sourceObjects_Location.code,sourceObjects_Organization.code,sourceObjects_Plan.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.behavior,sourceObjects_Project.organizationTypes,sourceObjects_Project.organizationSubTypes,sourceObjects_Project.organizationLevels,sourceObjects_Project.code,sourceObjects_UsageYear.code,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_GlobalCluster.organizationLevels,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_Organization.organizationLevels,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_UsageYear.organizationLevels,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Location.organizationLevels,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.organizationSubTypes,destinationObjects_Cluster.organizationLevels,destinationObjects_Cluster.code,destinationObjects_GlobalCluster.code,destinationObjects_Location.code,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.organizationSubTypes,destinationObjects_Plan.organizationLevels,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.organizationSubTypes,destinationObjects_Project.organizationLevels,destinationObjects_Project.code,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Emergency.organizationLevels,destinationObjects_Emergency.code,reportDetails_sourceType,reportDetails_organization,reportDetails_reportChannel,reportDetails_date,fullParkedAmountUSD,amountUSD_defl,amountUSD_defl_millions,deflator,destination_org_country,destination_org_iso3,FTS_source_orgtype,multiyear,source_org_country,source_org_iso3,year
181630,1992552,,"",in kind,2018-10-16T08:53:02.011Z,2018-03-09T00:00:00Z,,In-Kind: Food Security  (USAID/FFP),"",,2018-09-07T00:00:00Z,Standard,USAID/FFP,TRUE,,"",Traditional aid,,commitment,2018-10-16T08:53:02.011Z,1,incoming,single,AID-FFP-A-15-00003,237,United States,single,"","","",2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,6,Food Security,single,"","","",9342,Community Partners International,single,NGOs,International NGOs,International Actors,39,2018,single,"","","",134,Malawi,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"United States of America, Government of",Email,2018-09-07T00:00:00.000Z,,2299070.96790493,2.29907096790493,0.866677030772889,Malawi,MWI,Governments,FALSE,United States,USA,2018
181632,1218116,2018,"",financial,2018-10-16T08:59:39.351Z,2018-02-16T00:00:00Z,2018-02-16T00:00:00Z,Integrated Humanitarian Response to Natural and Complex Emergencies in South Sudan (Child Protection and Nutrition) (part of ECHO/-AF/BUD/2018/91009),"",0.805,2018-02-19T00:00:00Z,Standard,"",TRUE,980583,EUR,Traditional aid,170240,paid,2018-10-16T08:59:39.351Z,1,incoming,single,ECHO/-AF/BUD/2018/91009,"","","","","","",8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,10,Protection,single,"","","",2915,United Nations Children's Fund,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",211,South Sudan,single,"","","",4109,Protection,single,"","","",,,,,646,South Sudan Humanitarian Response Plan 2018,single,,,,,53308,"Protection of conflict-affected girls, boys and women exposed to gender-based violence, child protection risks, and other protection concerns in South Sudan",single,,,,SSD-18/P-HR-RL/122578/124,,"","","","","","",,Primary,United Nations Children's Fund,Email,2018-10-14T00:00:00.000Z,,1289901.94736094,1.28990194736094,0.944347748673604,South Sudan,SSD,Multilateral Organizations,FALSE,,,2018
181633,993789,2018,"",financial,2018-10-16T09:00:46.861Z,2018-02-16T00:00:00Z,2018-02-16T00:00:00Z,Integrated Humanitarian Response to Natural and Complex Emergencies in South Sudan (Child Protection and Nutrition) (part of ECHO/-AF/BUD/2018/91009),"",0.805,2018-02-19T00:00:00Z,Standard,"",TRUE,8e+05,EUR,Traditional aid,170240,commitment,2018-10-16T09:00:46.861Z,1,incoming,single,ECHO/-AF/BUD/2018/91009,"","","","","","",8523,European Commission's Humanitarian Aid and Civil Protection Department,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","",2915,United Nations Children's Fund,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",211,South Sudan,single,"","","","","","","","","","","","","",646,South Sudan Humanitarian Response Plan 2018,single,,,,,,"","",,,,"",,"","","","","","",,Primary,United Nations Children's Fund,Email,2018-10-14T00:00:00.000Z,,1052354.92052143,1.05235492052143,0.944347748673604,South Sudan,SSD,Multilateral Organizations,FALSE,,,2018
181634,119985,,"",financial,2018-10-16T09:03:48.545Z,2018-10-11T00:00:00Z,2017-07-21T00:00:00Z,Wau POC Stabilization Center.,"",0.879,2018-10-11T00:00:00Z,Pass through,"",FALSE,105467,EUR,Traditional aid,,paid,2018-10-16T09:05:38.118Z,1,incoming,single,SSD0115 // PN: SSD0107,"","","","","","",3050,Johanniter Germany,single,NGOs,International NGOs,International Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,9,Nutrition,single,"","","",3050,Johanniter Germany,single,NGOs,International NGOs,International Actors,39,2018,single,"","","",211,South Sudan,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,Johanniter Germany,Email,2018-10-11T00:00:00.000Z,,121174.237853538,0.121174237853538,0.990185720375847,South Sudan,SSD,NGOs,FALSE,Germany,DEU,2018
181635,394401,2018,"",financial,2018-10-16T09:11:39.224Z,2018-03-22T00:00:00Z,2018-03-22T00:00:00Z,Emergency support to affected populations,"",8.6163,2018-05-16T00:00:00Z,Standard,"",TRUE,3398262,SEK,Traditional aid,,paid,2018-10-16T09:11:39.224Z,1,incoming,single,SM180175,216,Sweden,single,"","","",2921,"Sweden, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,3,Education,single,"","","",2915,United Nations Children's Fund,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",211,South Sudan,single,"","","",4101,Education,single,"","","",,,,,646,South Sudan Humanitarian Response Plan 2018,single,,,,,53169,Ensuring girls and boys aged 3-18 years (40% girls) affected by conflict have equitable and inclusive access to quality learning opportunities in safe and protective environments in South Sudan,single,,,,SSD-18/E/121813/124,,"","","","","","",,Primary,United Nations Children's Fund,Email,2018-10-14T00:00:00.000Z,,384068.550047498,0.384068550047498,1.0269026192101,South Sudan,SSD,Governments,FALSE,Sweden,SWE,2018
181636,350000,,"",financial,2018-10-16T09:39:13.126Z,2018-10-15T00:00:00Z,2018-10-15T00:00:00Z,Livestock Recovery and Drought Mitigation Response in Borena Zone.,softly earmarked,,2018-10-15T00:00:00Z,Standard,"",FALSE,,"",Traditional aid,,paid,2018-10-16T09:39:13.126Z,1,internal,single,ETH-18/DDA-3379/RA1/A/INGO/10262,71,Ethiopia,single,"","","",7874,Ethiopia Humanitarian Fund,single,Pooled Funds,Country-based UN Pooled Funds,Pooled Funds,39,2018,single,"","","",660,Ethiopia Humanitarian and Disaster Resilience Plan 2018,single,,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,6,Food Security,single,"","","",3431,GOAL,single,NGOs,International NGOs,International Actors,39,2018,single,"","","",71,Ethiopia,single,"","","",4251,Agriculture and Livestock,single,"","","","","","","",660,Ethiopia Humanitarian and Disaster Resilience Plan 2018,single,,,,,,"","",,,,"",,"","","","","","",,Primary,Ethiopia Humanitarian Fund,GMS,2018-10-15T00:00:00.000Z,,397154.467152582,0.397154467152582,0.881269201148212,Ethiopia,ETH,Pooled Funds,FALSE,Ethiopia,ETH,2018
181637,802685,,"",financial,2018-10-16T09:41:56.533Z,2018-10-15T00:00:00Z,2018-10-15T00:00:00Z,Strengthening the response for in-patient management of severe acute malnutrition with medical complications in stabilization centers.,softly earmarked,,2018-10-15T00:00:00Z,Standard,"",FALSE,,"",Traditional aid,,paid,2018-10-16T09:41:56.533Z,1,internal,single,ETH-18/DDA-3379/RA1/N/UN/10255,71,Ethiopia,single,"","","",7874,Ethiopia Humanitarian Fund,single,Pooled Funds,Country-based UN Pooled Funds,Pooled Funds,39,2018,single,"","","",660,Ethiopia Humanitarian and Disaster Resilience Plan 2018,single,,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,9,Nutrition,single,"","","",4398,World Health Organization,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",71,Ethiopia,single,"","","",4255,Nutrition,single,"","","","","","","",660,Ethiopia Humanitarian and Disaster Resilience Plan 2018,single,,,,,,"","",,,,"",,"","","","","","",,Primary,Ethiopia Humanitarian Fund,GMS,2018-10-15T00:00:00.000Z,,910828.381332487,0.910828381332487,0.881269201148212,Ethiopia,ETH,Pooled Funds,FALSE,Ethiopia,ETH,2018
181638,973024,,"",financial,2018-10-16T10:06:18.421Z,2018-07-23T00:00:00Z,,Food Security  (USAID/FFP),"",,2018-09-07T00:00:00Z,Standard,USAID/FFP,TRUE,,"",Traditional aid,,commitment,2018-10-16T10:06:18.421Z,1,incoming,single,72DFFP18GR00020,237,United States,single,"","","",2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,6,Food Security,single,"","","",4536,Action Contre la Faim - Action Against Hunger International,single,NGOs,International NGOs,International Actors,39,2018,single,"","","",141,Mauritania,single,"","","",4258,Sécurité alimentaire,single,"","","","","","","",661,Mauritania  Plan de Travail Humanitaire 2018,single,,,,,,"","",,,,"",,"","","","","","",,Primary,"United States of America, Government of",Email,2018-09-07T00:00:00.000Z,,1122706.57401901,1.12270657401901,0.866677030772889,Mauritania,MRT,Governments,FALSE,United States,USA,2018
181639,1e+06,,"",financial,2018-10-26T15:52:56.477Z,2018-07-23T00:00:00Z,,Food Security  (USAID/FFP),"",,2018-09-07T00:00:00Z,Standard,USAID/FFP,TRUE,,"",Traditional aid,,paid,2018-10-26T15:52:56.477Z,2,incoming,single,10032971	72DFFP18IO00073		USA-C-01490-01	MR01.01.021.URT1,237,United States,single,"","","",2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,6,Food Security,single,"","","",3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",141,Mauritania,single,"","","",4258,Sécurité alimentaire,single,"","","","","","","",661,Mauritania  Plan de Travail Humanitaire 2018,single,,,,,,"","",,,,"",,"","","","","","",,Primary,World Food Programme,Email,2018-10-24T00:00:00.000Z,,1153832.35564489,1.15383235564489,0.866677030772889,Mauritania,MRT,Governments,FALSE,United States,USA,2018
181640,342857,,"",financial,2018-10-16T10:12:30.164Z,2018-10-14T00:00:00Z,2018-10-14T00:00:00Z,RUTF project- South Sudan,"",,2018-10-14T00:00:00Z,Standard,"",TRUE,,"",Traditional aid,,paid,2018-10-16T10:12:30.164Z,1,incoming,single,SM180258,"","","","","","",3778,UNICEF National Committee/Germany,single,Private Organizations,Local/National Private Organizations,Local and National Non-State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,9,Nutrition,single,"","","",2915,United Nations Children's Fund,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",211,South Sudan,single,"","","",4107,Nutrition,single,"","","",,,,,646,South Sudan Humanitarian Response Plan 2018,single,,,,,53379,Integrated Life Saving and preventive  Nutrition  Interventions and strengthened nutrition information system in South Sudan.,single,,,,SSD-18/N/123223/124,,"","","","","","",,Primary,United Nations Children's Fund,Email,2018-10-14T00:00:00.000Z,,346255.245803647,0.346255245803647,0.990185720375847,South Sudan,SSD,Private Organizations,FALSE,Germany,DEU,2018
181641,3623506,,"",in kind,2018-10-16T10:16:28.761Z,2018-06-15T00:00:00Z,,In-Kind: Food Security  (USAID/FFP),"",,2018-09-07T00:00:00Z,Standard,USAID/FFP,TRUE,,"",Traditional aid,,commitment,2018-10-16T10:16:28.761Z,1,incoming,single,72DFFP18IO00068,237,United States,single,"","","",2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,6,Food Security,single,"","","",3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",152,Mozambique,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"United States of America, Government of",Email,2018-09-07T00:00:00.000Z,,4180918.46367339,4.18091846367339,0.866677030772889,Mozambique,MOZ,Governments,FALSE,United States,USA,2018
181642,174216,,"",financial,2018-10-16T10:27:30.532Z,2018-06-05T00:00:00Z,2018-06-05T00:00:00Z,Outside the HRP,"",0.861,2018-08-28T00:00:00Z,Standard,"",TRUE,150000,EUR,Traditional aid,,paid,2018-10-16T10:27:30.532Z,1,incoming,single,B0146,76,France,single,"","","",4314,"France, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","",4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",137,Mali,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,United Nations High Commissioner for Refugees,Email,2018-08-28T00:00:00.000Z,,169333.039021982,0.169333039021982,1.02883643384788,Mali,MLI,Governments,FALSE,France,FRA,2018
181643,5e+05,,"",financial,2018-10-16T10:35:32.196Z,2018-07-26T00:00:00Z,2018-07-26T00:00:00Z,Partially against Myanmar HRP,"",,2018-08-28T00:00:00Z,Standard,"",TRUE,,"",Traditional aid,,paid,2018-10-16T10:35:32.196Z,1,incoming,single,B0213,119,"Korea, Republic of",single,"","","",2929,"Korea, Republic of, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","",4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",153,Myanmar,single,"","","","","","","","","","","","","",655,Myanmar Interim Humanitarian Response Plan 2018,single,,,,,,"","",,,,"",,"","","","","","",,Primary,United Nations High Commissioner for Refugees,Email,2018-08-28T00:00:00.000Z,,451695.116607163,0.451695116607163,1.10694134520575,Myanmar,MMR,Governments,FALSE,"Korea, Republic of",KOR,2018
181644,3077816,,"",financial,2018-10-16T10:40:22.026Z,2018-06-05T00:00:00Z,2018-06-05T00:00:00Z,Outside the HRP,"",0.861,2018-08-28T00:00:00Z,Standard,"",TRUE,2650000,EUR,Traditional aid,,paid,2018-10-16T10:40:22.026Z,1,incoming,single,B0146,76,France,single,"","","",4314,"France, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","",4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",162,Niger,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,"France, Government of",Email,2018-08-28T00:00:00.000Z,,2991550.35605501,2.99155035605501,1.02883643384788,Niger,NER,Governments,FALSE,France,FRA,2018
181645,123989,,"",financial,2018-10-16T10:45:30.663Z,2017-11-11T00:00:00Z,2017-11-11T00:00:00Z,Outside the HRP,"",,2018-08-28T00:00:00Z,Standard,"",TRUE,,"",Traditional aid,,paid,2018-10-16T10:45:30.663Z,1,incoming,single,A5316,"","","","","","",4543,Private (individuals & organizations),single,Private Organizations,International Private Organizations,International Actors,38,2017,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","",4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",162,Niger,single,"","","","","","","","","","","","","",,"","",,,,,,"","",,,,"",,"","","","","","",,Primary,United Nations High Commissioner for Refugees,Email,2018-08-28T00:00:00.000Z,,131295.91315715,0.13129591315715,0.944347748673604,Niger,NER,Private Organizations,FALSE,,,2018
181647,556174,,"",financial,2018-10-16T12:02:44.351Z,2018-08-10T00:00:00Z,,Nutrition (USAID/OFDA),"",,2018-08-13T00:00:00Z,Standard,USAID/OFDA,TRUE,,"",Traditional aid,,paid,2018-11-30T14:40:20.772Z,1,incoming,single,part of 720FDA18IO00023,237,United States,single,"","","",2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,9,Nutrition,single,"","","",2915,United Nations Children's Fund,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",211,South Sudan,single,"","","",4107,Nutrition,single,"","","",,,,,646,South Sudan Humanitarian Response Plan 2018,single,,,,,53381,Nutrition core pipeline supplies provision and management for timely emergency preparedness and response in South Sudan,single,,,,SSD-18/N/123226/124,,"","","","","","",,Primary; Primary; Primary,"United States of America, Government of; United Nations Children's Fund; United States of America, Government of",Email; Email; Email,2018-08-13T00:00:00.000Z; 2018-10-14T00:00:00.000Z; 2018-11-02T00:00:00.000Z,,641731.55656844,0.64173155656844,0.866677030772889,South Sudan,SSD,Governments,FALSE,United States,USA,2018
181648,1818096,,"",financial,2020-09-18T11:56:19.715Z,2018-10-03T00:00:00Z,2018-07-27T00:00:00Z,"Targeted SRHR and GBV prevention/response interventions to reduce inequalities in health and protection for Rohingya Refugees in Cox's Bazar District, Bangladesh.","",0.7806,2018-10-03T00:00:00Z,Standard,"",TRUE,1419206,GBP,Traditional aid,,paid,2020-09-18T11:56:19.715Z,3,incoming,single,"",236,United Kingdom,single,"","","",2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,13,Protection - Gender-Based Violence,single,"","","",4293,United Nations Population Fund,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",19,Bangladesh,single,"","","",4239,Protection - Gender-Based Violence,single,"","","",,,,,656,Rohingya Humanitarian Crisis Joint Response Plan 2018,single,,,,,56559,Ensuring access to quality life saving Gender Based Violence response and prevention services for Rohingya refugees and their host communities.,single,,,,BGD-18/GBV/126391/1171,,704,BANGLADESH - Rohingya Refugee Crisis (from 2017),single,"","","",,Primary,United Nations Office for Project Services,Email,2020-09-16T00:00:00.000Z,,1904677.8881107,1.9046778881107,0.954542503668913,Bangladesh,BGD,Governments,FALSE,United Kingdom,GBR,2018
181649,31868,,"",financial,2018-10-16T12:14:10.085Z,2018-07-06T00:00:00Z,2018-07-06T00:00:00Z,Partially against Nigeria HRP,"",,2018-08-28T00:00:00Z,Standard,"",TRUE,,CAD,Traditional aid,,paid,2018-10-16T12:14:10.085Z,1,incoming,single,BK024,163,Nigeria,single,"","","",4343,"Nigeria, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,"","","","","","",4397,United Nations High Commissioner for Refugees,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",163,Nigeria,single,"","","","","","","","","","","","","",642,Nigeria Humanitarian Response Plan 2018,single,,,,,,"","",,,,"",,"","","","","","",,Primary,United Nations High Commissioner for Refugees,Email,2018-08-28T00:00:00.000Z,,33517.1174764926,0.0335171174764926,0.950797753486731,Nigeria,NGA,Governments,FALSE,Nigeria,NGA,2018
181650,4917306,,"",financial,2018-10-16T12:19:02.909Z,2018-04-27T00:00:00Z,2018-04-27T00:00:00Z,"Protection of conflict-affected girls, boys and women exposed to gender-based violence, child protection risks, and other protection concerns in South Sudan (USA/USAID)","",,2018-08-10T00:00:00Z,Standard,USAID,TRUE,,"",Traditional aid,,paid,2018-10-16T12:19:02.909Z,1,incoming,single,SM170503,237,United States,single,"","","",2933,"United States of America, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,10,Protection,single,"","","",2915,United Nations Children's Fund,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",211,South Sudan,single,"","","",4109,Protection,single,"","","",,,,,646,South Sudan Humanitarian Response Plan 2018,single,,,,,53308,"Protection of conflict-affected girls, boys and women exposed to gender-based violence, child protection risks, and other protection concerns in South Sudan",single,,,,SSD-18/P-HR-RL/122578/124,,"","","","","","",,Primary,United Nations Children's Fund,Email,2018-10-14T00:00:00.000Z,,5673746.76540675,5.67374676540675,0.866677030772889,South Sudan,SSD,Governments,FALSE,United States,USA,2018
181651,1230570,,"",financial,2018-10-16T12:36:14.539Z,2018-10-03T00:00:00Z,2018-07-22T00:00:00Z,"Sustaining prevention and response to outbreaks of diseases with epidemic potential and other health emergencies for Rohingya refugee and host community in Cox's Bazar District, Bangladesh .","",0.772,2018-10-03T00:00:00Z,Standard,"",TRUE,950000,GBP,Traditional aid,,paid,2018-10-16T12:36:14.539Z,1,incoming,single,"",236,United Kingdom,single,"","","",2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,39,2018,single,"","","",,"","",,,,,"","",,,,"","","","","","","","","","","","",,,"",,,,,"","",,,,"",,7,Health,single,"","","",4398,World Health Organization,single,Multilateral Organizations,UN Agencies,International Actors,39,2018,single,"","","",19,Bangladesh,single,"","","",4219,Health,single,"","","",,,,,656,Rohingya Humanitarian Crisis Joint Response Plan 2018,single,,,,,56494,"Fortifying the Health Sector Response to the Humanitarian Crisis in Cox's Bazar: Improving access to essential services, prevention and control of outbreaks and coordination",single,,,,BGD-18/H/126257/122,,704,BANGLADESH - Rohingya Refugee Crisis (from 2017),single,"","","",,Primary,United Nations Office for Project Services,Email,2018-10-03T00:00:00.000Z,,1289172.55676949,1.28917255676949,0.954542503668913,Bangladesh,BGD,Governments,FALSE,United Kingdom,GBR,2018
